"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"2080","i think i ABSOLUTELY hate with a passion is a dead floor at a concert. like ?? you pay all this money to do this<U+0001F9CD><U+200D><U+2640><U+FE0F>for like a hour and a half like if you are not jumping then idk what to tell you.","SWEATSPACES","1333493852104237057",2021-03-18 02:24:39,0,0,"louis’ collarbone ",233,265,NA,"en"
"2081","Sting and Stevie Wonder - ""Fragile"" (from Sting's 60th birthday concert) https://t.co/OGW9Lu2UT0 via @YouTube This is so Beautiful!  Please Listen<U+2764><U+FE0F>","suztherapist","187870234",2021-03-18 02:24:34,0,0,"Detroit, MI",730,1255,NA,"en"
"2082","After seeing these concert clips I BADLY WANT TO GO TO A CONCERT. Money, where you at? <U+0001F62D><U+0001F62D><U+0001F62D>","randomskie","1302096969880481792",2021-03-18 02:24:33,0,0,"SHINee World",700,864,NA,"en"
"2083","Just so happy that each member has accomplished something before they enlist. MS had his solo concert, JD &amp; JM had their solo albums &amp; now CY w/ his movie. KS on the other hand got discharge  &amp; got movie line up plus upcoming solo album. So happy for my boys <U+0001F62D><U+0001F4AA><U+0001F64C> @weareoneEXO","itsmeLadie","40284036",2021-03-18 02:24:32,3,0,"",1157,484,NA,"en"
"2084","I would! Pero like u straight asf and ive tried! joke lang hahahaha!!! PLS GO ON CONCERT AND FOOD DATES WITH ME!!! we’d always debate on things that are both stupid and intellectual! Ily mamiiii","tilafhia","3173964564",2021-03-18 02:24:29,0,0,"",535,642,NA,"en"
"2085","Ohhhhh so ch3plus the moment: gulf the next stage is going to be his concert!!!!!!  #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","daisybboee","1226790169094680576",2021-03-18 00:53:37,846,914,"cnx/usa<U+2661> ",17978,136,NA,"en"
"2086","Oooh there will be three guests for the concert! #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","daisybboee","1226790169094680576",2021-03-18 02:24:23,305,360,"cnx/usa<U+2661> ",17978,136,NA,"en"
"2087","G: when I talked with the staffs, I was like really? He/she/They are going to join me in the concert? Really excited. I couldn’t believe it either bc I never thought one day I will have a chance to work with him/her/them either #<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> #gulfkanawut","daisybboee","1226790169094680576",2021-03-18 01:02:35,1220,1134,"cnx/usa<U+2661> ",17978,136,NA,"en"
"2088","wait my parents told me they’re getting me the izone concert dvds for my birthday what did i do to deserve this https://t.co/ue0CNjYRmL","luvrachas","4896633694",2021-03-18 02:24:20,1,0,"",19,175,NA,"en"
"2089","Gabriel Bey has a show on 03/19/2021 at 06:30 PM @ Westside Blues &amp; Jazz in Glendale, AZ https://t.co/6mx2DoeaQJ #concert https://t.co/6w7PwZFk5I","SpookyKool","17031614",2021-03-18 02:24:11,0,0,"Phoenix, AZ",390,284,NA,"en"
"2090","@Whovv_ I love his unplugged concert","JT_the_Penguin","1356434642686119936",2021-03-18 02:24:09,1,0,"Mirrorland",417,350,NA,"en"
"2091","@Lovetogarden1 @KeithUrban He's So Real.. <U+2764>  I Get Goosebumps..One Day I'll Be Able To See Him In Concert...","Jerzygryl","719773125819412480",2021-03-18 02:23:56,1,0,"Bliss ",2219,2656,NA,"en"
"2092","For some reason I keep imagining Van Halen performing ""Everybody Wants Some"" in concert, with Dave inserting the name of the city they're performing in into the song to amp up the audience. I find it endlessly amusing to put in the names of different cities.","jonpaulmaki","191274429",2021-03-18 02:23:48,0,0,"Leesburg, Virginia",220,945,NA,"en"
"2093","is it just me or is anyone else still not strong enough to listen to iz*one's music or watch their performances since the concert?","minjusuwus","1097743933767962624",2021-03-18 02:23:44,0,0,"blackpink in your area",108,176,NA,"en"
"2094","@Sofinarii He did a live concert of journals on valentine's day. It's on youtube, sans R Kelly <U+0001F60A>","Miss_Talata","1162090733878284290",2021-03-18 02:23:41,0,0,"",118,176,NA,"en"
"2095","@SanJoseSharks Watched their live concert today.","katwardreamer","15971553",2021-03-18 02:23:34,2,0,"San Jose, CA",127,1053,NA,"en"
"2096","@seongmwah MY BTS CONCERT TICKETS WERENT EVEN THAT MUCH LIKEEE","bitsysan","1208927243449196545",2021-03-18 02:23:32,0,0,"she/her, 18 <U+2665><U+FE0E>",384,269,NA,"en"
"2097","If hampton court palace reorchestrated concert doesnt happen im gonna get them each flight tickets so they can fly over to my house from london to host a private concert. Im pretty sure hcp was cancelled :(","chaos_planet_","1264576123909931008",2021-03-18 02:23:13,0,2,"Chicago, IL",48,135,NA,"en"
"2098","Sakura said in her radio that it has not really hit her because after the concert, they could still send pms or post on social media. Like it’s not really “sayonara.”

Girl, we too, what shoud we do now after 29th next month<U+0001F62D>","izoneonly12","1118171422327595008",2021-03-18 02:23:03,16,1,"Yummy Summer",1721,730,NA,"en"
"2099","@U2 @DermotKennedy Love this concert!! <U+0001F49A>","patty_ellis","329409567",2021-03-18 02:22:57,0,0,"",77,310,NA,"en"
"2100","my parents are downstairs with their three couple friends, drinking craft beers and watching an old U2 concert. Oh, and two of them are dressed as leprechauns. Being in your 50’s is a movie &lt;3 <U+0001F60C>","slut4hashbrown","1088805206194827264",2021-03-18 02:22:54,9,0,"katie! she/her! uiuc ‘23!",277,881,NA,"en"
"2101","The ultimate goal would be to actually try to see the United States and maybe do a concert there or something like that, just to be able to take our music on the road.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI <U+5D50> / Turning Up Turning Up(R3HAB Remix)
+160","hira_1103","1293898222096617473",2021-03-18 02:22:44,0,0,"",1207,1283,NA,"en"
"2102","Turn on to: 
https://t.co/48flhw4rk1

#Circus |#RockMusic #News | #ClassicRock #Music, #Concert  Updates
#Read.
https://t.co/48flhw4rk1 
#Authorized #Official #Website for #CircusMagazine
https://t.co/ANLPoS5MZr https://t.co/Y8PeDFpSjL","RothbergJG","2712817529",2021-03-18 02:22:32,1,0,"New York, NY",2363,2523,NA,"en"
"2103","The Clancy Brothers &amp; Tommy Makem  -  Reunion Concert 1986  HD Live      <U+270C><U+FE0F> https://t.co/KiaebBHL0V via @YouTube","wolfiemouse","16020526",2021-03-18 02:22:26,1,0,"Inland Valley, The Pass, S. CA",7547,8297,NA,"en"
"2104","I need to go their concert <U+0001F62D> It's been my life long dream since I was 12 and now I'm 23 https://t.co/R6dM4UGsbs","kimseokje_anne","2485410499",2021-03-18 02:22:19,1,0,"15 billion from philhealth",201,191,NA,"en"
"2105","@haroldmhanes @ChrisANethery I'm not happy about it either. It's ""Yellow journalism"" &amp; it's been going on for as long as they're been news. It's when they work in concert w/others to deceive and weaken the nation it becomes so much more than just ""Yellow Journalism""","Grumpiest17","1194756382068760582",2021-03-18 02:22:16,1,1,"",305,413,NA,"en"
"2106","@Corpse_Husband An absolute mosh pit if these mens ever do a concert. Don't worry corpse you can be virtual. <U+0001F643> I'm jp.","Johana60567057","1243951781979328512",2021-03-18 02:22:15,0,0,"",3,48,NA,"en"
"2107","@HerbAlpert I think bc you were my first concert as a kid I always 
loved/listened to Chicago, EW&amp;F, BS&amp;T, Jethro Tull all because they had brass/wind instruments!!","jbtulsarn","1355983903",2021-03-18 02:22:14,0,0,"",95,333,NA,"en"
"2108","@jiurassic I really want to watch the Dystopia concert, thanks for the giveaway <U+0001F970> https://t.co/Em4mOkTCtO","SuuBora","1308316826003144705",2021-03-18 02:22:10,0,0,"Dream World",316,297,NA,"en"
"2109","But
did you all decide to do it?
why are we having concert here by ourselves now?
do u know the fanchant?
try it
Kiss me if you can
<U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> no
what ""mwah mwah""
;;;;;
let's stop
it's quite a dangerous song
this would be banned from the concert
but it's possible online","palcheokkitty","1267866858453008385",2021-03-18 02:22:06,81,11,"she/her  ",3411,775,NA,"en"
"2110","But
amazingly
many of you like these 3
so you call it KMIYC (<U+D0A4><U+D4E8><U+CE94>/ki-pyu-kaen) - abbreviation of kiss me if you can in hangul)
<U+D0A4><U+D4E8><U+CE94> is cute
I want to sing it soon
in a concert
I'll keep this excitement in my heart
And pretend I'm not excited outside
We must sing it, this song","palcheokkitty","1267866858453008385",2021-03-18 02:14:04,85,12,"she/her  ",3411,775,NA,"en"
"2111","Justin Bieber Tiny Desk Home Concert <U+2764><U+FE0F> #TinyDeskJustinBieber @justinbieber @JBPhilippines @JustinCrew @bieberfever @scooterbraun @RoryKramer @nprmusic @NickDeMoura https://t.co/9SJCp3fwfe","rayne_bueno","2284760540",2021-03-18 02:22:03,0,0,"DIMACS | <U+0001F1F5><U+0001F1ED>",1868,978,NA,"en"
"2112","You may feel that you've been enslaved and victimized by the Han construct, and so you feel that you MUST prove Hokkien is actually a <U+95A9><U+8D8A> creole in order to bolster a de novo Tâi-oân-lâng identity, even one made in concert with other non-Holo groups. 15/","Tao_Collective","1315445889012568069",2021-03-18 02:21:57,0,0,"New Sanasai, P.R. Majapahit",451,444,NA,"en"
"2113","@xXMnichaXx @LilNasX oh ya that man...the roblox concert guy","Kandyoki","1137910160440082433",2021-03-18 02:21:57,2,0,"14",490,398,NA,"en"
"2114","Bruce Springsteen - I Wish I Were Blind (from In Concert/MTV Plugged) https://t.co/UL0LAjzRcs via @YouTube","himmelhochjau","1127326770833907712",2021-03-18 02:21:53,1,0,"Wien | Neuseeland ",108,395,NA,"en"
"2115","Justin Bieber’s tiny desk home concert... <U+0001F44F><U+0001F44F><U+0001F44F>","felixbpmendoza","819277472",2021-03-18 02:21:48,5,0,"GU",1230,1079,NA,"en"
"2116","@bp_jlcs @jaap25_gomez @aTruelyDiva @elienlie @kpopggsuperior @BLACKPINK Biggest when they can’t sold out their concert? https://t.co/XM5QsE6I5D","lazeeengg","1260200787407323137",2021-03-18 02:21:45,1,0,"",85,161,NA,"en"
"2117","Every time I listen to Breaking Benjamin, I think about how they once did a concert like 20 minutes away and I missed it because my grandmother wouldn’t take me. Like ten years later and I’m still salty about that.","sponTAYneous","2912309717",2021-03-18 02:21:38,0,0,"Icon by cantobear_art",592,194,NA,"en"
"2118","attending a concert with heeseung.

I vote for #ENHYPEN for #StanWorld 

#<U+C5D4><U+D558><U+C774><U+D508> @ENHYPEN @ENHYPEN_members https://t.co/3INUp1xvE9","SUN00XIE","1290143208509333504",2021-03-18 02:21:37,0,0,"never thought a 17 year old boy who beat 200 people from the korean global audition, would destroy my whole mental state. ^__^ 

<U+2730> <U+3161> 4TEEN.",1323,1121,NA,"en"
"2119","Last year we were gonna go see AJR on our anniversary and then covid. I really hope I get the chance to see them in concert. Also on a similar note, if you're bored go enjoy their official music videos, like any of them","CoriStudzinski","946782178389655552",2021-03-18 02:21:34,1,0,"",48,34,NA,"en"
"2120","Not getting my hair did until moo moo concert","BadAss_Milf","3809978237",2021-03-18 02:21:30,0,0,"",52,105,NA,"en"
"2121","now imagine butterfly for concert encore song","httpsjiyoon","1156362582011236353",2021-03-18 02:21:25,2,0," •°. *<U+0FD0>",973,451,NA,"en"
"2122","The @DropkickMurphys concert is over. Always enjoy listening and watching them perform. Well done guys.

Now to follow the #Mariners #Angels #SpringTraining game.","NewYorkJames5","1358639819576930308",2021-03-18 02:21:05,1,0,"Seattle, WA",2,2,NA,"en"
"2123","Concert Time. Let’s Go Murphys!
https://t.co/KUSqkq1eQs","NewYorkJames5","1358639819576930308",2021-03-17 23:37:41,0,0,"Seattle, WA",2,2,NA,"en"
"2124","HAHAHA MOST LIKELY TO GO TO A JUSTIN BIEBER CONCERT","chxrrykooks","1345150989901316096",2021-03-18 02:21:03,1,0,"taehyung",887,756,NA,"en"
"2125","Read the first line and i thought you meant the links for streaming the concert <U+0001F62D><U+0001F62D> https://t.co/waD6pAEQy0","ultmeungji","1189915330270973952",2021-03-18 02:20:59,0,0,"the place we've dreamed of",239,203,NA,"en"
"2126","I would like to go to a concert and scream on top of my lungs for 2 hours straight with thousands of others doing the same thing","hannnahkristine","1056551161",2021-03-18 02:20:57,59,7,"",11785,501,NA,"en"
"2127","@EmmaRoseCropper Mmm means we might see you or will we have to attend Six60s concert too<U+0001F602><U+0001F602><U+0001F602>","bevmaree","615002342",2021-03-18 02:20:56,0,0,"Christchurch NZ",17,307,NA,"en"
"2128","@timthegoodone @Correctioneer @snarkgrapefruit These people go around spewing hate unchecked on twitter, then they show up at the Capitol, or concert, or a school. They feel untouchable, and they find each other.","andallya","21502315",2021-03-18 02:20:54,6,0,"",767,1718,NA,"en"
"2129","nag-tiny desk concert pala si justiiin!! if nasa taskus pa kami now, pretty sure that xenn and I are watching and bopping our heads into it instead of having cases <U+0001F602>","mikmikbieber","197320376",2021-03-18 02:20:51,0,0,"",585,375,NA,"en"
"2130","Nothing better on St Patrick’s Day then getting an acoustic set from @NiallOfficial! Niall you knocked it out of the park today - dreaming of the day we get to see you in concert again!","Just_a_boat","723973884513382400",2021-03-18 02:20:47,2,0,"",213,329,NA,"en"
"2131","@warriorsvox 
@warriorsvox I'll never forget when Huey Lewis asked us if we were getting our money's worth at the free concert in Santa Clara the night before the super bowl..

I always do.
Thanks for sharing your opinion.
I usually form mine from it.
Ty","k2rider13","1901458129",2021-03-18 02:20:46,0,0,"San Jose, CA",814,4836,NA,"en"
"2132","2 years ago i was at a COJO concert living my best life in Corpus <U+0001F62D>","NormalynnS","1156600468195414017",2021-03-18 02:20:31,0,0,"",138,98,NA,"en"
"2133","@ReturnofR I got a stomach bug - barfing for 36 hours - on the day I was supposed to go to my first concert. Iron Maiden with Twisted Sister opening, 1985. I never have seen Maiden live, and I know I missed something special.","jennchem21","3128026126",2021-03-18 02:20:28,0,0,"Connecticut",308,846,NA,"en"
"2134","@kyukillz Wait you can drive, omg take me to a bts concert pls<U+0001F64F><U+0001F3FE>","Litelmoch","1283243407826092032",2021-03-18 02:20:27,0,0,"She/They | Safe place! Jk’s gf",479,407,NA,"en"
"2135","Ahead of his album's release this Friday, Justin Bieber debuts ""Peaches"" and performs an assortment of songs from 'Justice' in a versatile Tiny Desk (Home) Concert.
https://t.co/nkeQ84BVn8","HotNewHipHop","24036264",2021-03-18 02:20:22,17,4,"",1488036,1524,NA,"en"
"2136","@BURNABOY8800 I loved all the concert but most of all the last song when he was like crazy jumping haha","maru_dreamer","3064671401",2021-03-18 02:20:17,0,0,"",3150,3872,NA,"en"
"2137","@bjbjonez Omg he did that at the concert I went to at the Hollywood bowl. And apparently refused to have the cameras on him cause he didn’t want people to see how old he looks up close so all of us in the back just saw an ant perform lol","alienbasenji","17630908",2021-03-18 02:20:16,1,0,"los angeles",258,346,NA,"en"
"2138","that justin bieber tiny desk concert got me squirting and farting","kiIlcj","1726546896",2021-03-18 02:20:06,1,0,"dreamville",138,265,NA,"en"
"2139","@5vote
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 RSV136 THU<U+2460>0318-2","juntomariko3","1297006965550325760",2021-03-18 02:15:02,0,0,"",916,943,NA,"en"
"2140","@5vote
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 RSV77 THU<U+2460>0318-1","juntomariko3","1297006965550325760",2021-03-17 21:20:03,0,0,"",916,943,NA,"en"
"2141","@5vote
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 RSV137 THU<U+2460>0318-2","juntomariko3","1297006965550325760",2021-03-18 02:20:03,0,0,"",916,943,NA,"en"
"2142","@5vote
ARASHI's concert is so wonderful. Jun who is member of ARASHI produce their concert.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 One Love
 
 RSV133 THU<U+2460>0318-2","juntomariko3","1297006965550325760",2021-03-18 02:00:03,0,0,"",916,943,NA,"en"
"2143","@5vote
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 RSV76 THU<U+2460>0318-1","juntomariko3","1297006965550325760",2021-03-17 21:15:02,0,0,"",916,943,NA,"en"
"2144","tb to when i didn’t go to the superm concert like the idiot i am. THEY FUCKING CAME TO MY SCHOOL","bebeehawa","1345378704",2021-03-18 02:20:01,0,0,"<U+0001F4A5>M0rkLeE<U+2728>",504,425,NA,"en"
"2145","@Acidic_Blonde My first concert was the monkeys","Atlasbig9Keith","846280525",2021-03-18 02:19:38,0,0,"San Francisco, CA",129,899,NA,"en"
"2146","And YES!!!
This baby will have his own concert with great artists<U+0001F60E><U+0001F60E>

He's a talented, hardworking, humble, loving and grateful human being<U+0001F97A><U+0001F497>

He deserves the whole world<U+0001F30F><U+0001F30F><U+2728><U+2728>

#<U+0E25><U+0E39><U+0E01><U+0E1A><U+0E2D><U+0E25><U+0E02><U+0E2D><U+0E07><U+0E04><U+0E38><U+0E13><U+0E1A><U+0E34><U+0E4A><U+0E01><U+0E01><U+0E25><U+0E31><U+0E1F>
#GulfKanawut https://t.co/DrPdG60iZ9","Marshall_loveG","1342471225545797634",2021-03-18 02:19:30,2,4,"",32,42,NA,"en"
